Code,Name,Officialname,Registration_number,Keph_Level,Facility_type,Facility_type_category,Owner,Owner_type,Regulatory_body,Beds,Cots,County,Constituency,Sub_county,Ward,Operation status,Admission_status,Open_whole_day,Open_public_holidays,Open_weekends,Open_late_night,Service_names,Approved,Public visible,Closed,Lat,Long
20624,Makina Community Dispensary,Makina Community Dispensary,None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Makina,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.78255,-1.30706
20623,Lindi Community Dispensary,Lindi Community Dispensary,None,Level_ 2,Dispensary,DISPENSARY,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Lindi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.79096,-1.31331
20621,Kianda 42 Hospital,Kianda 42 Hospital,GK-018708,Level_ 4,Primary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,Admitting Maternity Patients Only,TRUE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7719,-1.30764
20584,National Parasitology and NTD Reference Lab,National Parasitology and NTD Reference Lab,None,Level_ 2,Laboratory,STAND ALONE,Ministry of Health,Ministry of Health,"Kenya Medical Laboratory, Tech & Technologists Board",0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80677,-1.30573
20583,National Microbiology Reference Lab,National Microbiology Reference Lab,None,Level_ 2,Laboratory,STAND ALONE,Ministry of Health,Ministry of Health,"Kenya Medical Laboratory, Tech & Technologists Board",0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80769,-1.30433
20582,National Food Safety and Nutrition Reference Lab,National Food Safety and Nutrition Reference Lab,None,Level_ 2,Laboratory,STAND ALONE,Ministry of Health,Ministry of Health,"Kenya Medical Laboratory, Tech & Technologists Board",0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80769,-1.30433
20581,National Blood Transfusion Services,National Blood Transfusion Services,None,Level_ 2,Laboratory,STAND ALONE,Ministry of Health,Ministry of Health,"Kenya Medical Laboratory, Tech & Technologists Board",0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80636,-1.30488
20580,National Virology Reference Lab,National Virology Reference Lab,None,Level_ 2,Laboratory,STAND ALONE,Ministry of Health,Ministry of Health,"Kenya Medical Laboratory, Tech & Technologists Board",0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80643,-1.30445
20325,Kibera CFW Clinic,CFW Clinic (Kibera),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.77858,-1.313201
20231,SACODEN VCT Center,Strategic Community Development Network  VCT Center,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Makina,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.78181,-1.30941
20230,Community Evolution Network VCT,Community Evolution Network VCT,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Lindi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.78946,-1.31351
20145,IDEWES,Institute for Development and Welfare Services,None,Level_ 2,VCT,STAND ALONE,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Lindi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.78952,-1.30814
20086,Dr Barnados House clinic,Dr Barnados House clinic,None,Level_ 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.81468,-1.31479
19994,Slum Medical Clinic,Slum Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,Nairobi,Kibra,Kibra,Lindi,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.79157,-1.31404
19895,Green Cross Medical Clinic,Green Cross Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Langata,Langata,Mugumo-ini,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78629,-1.31503
19213,Rainbow Clinic,Rainbow Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.82359,-1.30813
19035,Chonesus Clinic,Christian Home Network Of Kenya Clinic,None,Level_ 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Lindi,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.79261,-1.31271
18992,Rosade Medical Clinic,Rosade Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.77533,-1.3111
18984,Kibera Highway Clinic,Kibera Highway Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Kibra,Kibra,Lindi,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.79119,-1.31374
18754,Clinix Health Care (Kibra),Clinix Health Care,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.77395,-1.31037
18741,Vipawa Medical Services,Vipawa Medical Services,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Kibra,Kibra,Makina,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78503,-1.31122
18574,Strathmore University Medical Centre,Strathmore University Medical Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.81349,-1.30968
18323,Vostrum Clinic,Vostrum Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Makina,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78105,-1.30775
17789,Montezuma Monalisa Funeral Home (Lang'ata),Montezuma Monalisa Funeral Home,None,Level_ 2,Farewell Home,STAND ALONE,Private Practice - General Practitioner,Private Practice,Kenya MPDB,0,0,Nairobi,Kibra,Langata,Nyayo Highrise,Operational,None,TRUE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80599966,-1.311025749
17663,Discordant Couples of Kenya VCT,Discordant Couples of Kenya VCT,None,Level_ 2,VCT,STAND ALONE,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.77686,-1.31078
17651,Msf Olympic Centre,MSF Olympic Centre,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.77859,-1.31276
17514,Mary Mission,Mary Mission,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Ministry of Health,6,2,Nairobi,Dagoretti South,Dagoretti South,Ngando,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.74939,-1.2968
17394,Wema Medical Clinic,Wema Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),8,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78169,-1.31444
17393,Huduma Health Centre,Huduma Health Centre,None,Level_ 3,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,2,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.77791,-1.31428
17392,St Pery's Medical Clinic,St Pery's Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),0,0,Nairobi,Kibra,Kibra,Makina,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78255,-1.30726
17385,Tumaini Medical Centre (Sarang'ombe),Tumaini Medical Centre (Sarang'ombe),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.77314,-1.30878
13216,St Mary's Medical Clinic (Sarang'ombe),St Mary's Medical Clinic (Sarang'ombe),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,5,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78365,-1.31197
12938,Family Health Medical Dispensary,Family Health Medical Dispensary,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7977,-1.30366
16167,Marie Stopes Clinic (Kenya Kenyatta Market),Marie Stopes Clinic (Kenya Kenyatta Market),1236,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8022224,-1.3069384
13080,Mbagathi County Referral Hospital,Mbagathi County Referral Hospital,GK-008120,Level_ 5,Secondary care hospitals,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,200,10,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,Admitting General & Maternity Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.80317,-1.30793
12953,Gertrudes Garden Children's Hospital (Nairobi West ),Gertrudes Garden Children's Hospital (Nairobi West ),None,Level_ 2,Medical Center,MEDICAL CENTER,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,Not Admitting Patients,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.82005,-1.30773
13019,Kemri VCT,Kemri VCT,None,Level_ 2,VCT,STAND ALONE,Ministry of Health,Ministry of Health,Ministry of Health,40,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80363,-1.31092
13088,Mercillin Afya Centre,Mercillin Afya Centre,None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Private Practice - Nurse / Midwifery,Private Practice,Nursing Council of Kenya (Private Practice),5,0,Nairobi,Kibra,Kibra,Lindi,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.7844,-1.31299
13048,Lea Toto Kibera,Lea Toto Community Based Program,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.77979,-1.31434
12891,Young Health and Wellness Centre-CFK,Young Health and Wellness Centre CFK,16117,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.77879,-1.3142
13119,NASCOP VCT,NASCOP VCT,None,Level_ 2,VCT,STAND ALONE,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7977,-1.30366
13058,Makina Clinic,Makina Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Clinical Officer,Private Practice,Clinical Officers Council,0,0,Nairobi,Kibra,Kibra,Makina,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78485,-1.30868
13028,Kibera Community Health Centre - Amref,Kibera Community Health Centre (Amref),None,Level_ 3,Basic Health Centre,HEALTH CENTRE,Ministry of Health,Ministry of Health,Kenya MPDB,4,0,Nairobi,Kibra,Kibra,Laini Saba,Operational,None,TRUE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.79552,-1.31128
13245,Ushirika Medical Clinic,Ushirika Medical Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - General Practitioner,Private Practice,Kenya MPDB,18,0,Nairobi,Kibra,Kibra,Sarang'ombe,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.77276,-1.30777
13026,Kibera Human Development Clinic,Kibera Human Development Project Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Makina,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.7831,-1.30683
12894,Kibera Chemi Chemi Ya Uzima Clinic,Kibera Chemi Chemi ya uzima clinic,None,Level_ 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Makina,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.78804,-1.30692
13035,Kisembo Dispensary,Kisembo Dispensary,None,Level_ 2,Dispensary,DISPENSARY,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Lindi,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.78999,-1.31332
13239,Uhuru Camp Dispensary (O P Admin Police),Uhuru Camp Dispensary (O P Admin Police),None,Level_ 2,Dispensary,DISPENSARY,Armed Forces,Ministry of Health,Ministry of Health,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.81164,-1.31291
13029,Kibera D O Dispensary,Kibera D.O. Dispensary,None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Kibra,Kibra,Makina,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.78788,-1.30593
13087,Memorial Hospital,Memorial Hospital,None,Level_ 4,Primary care hospitals,HOSPITALS,Armed Forces,Ministry of Health,Ministry of Health,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.80334,-1.30948
12942,Family Care Medical Centre & Maternity,Family Care Medical Centre & Maternity,None,Level_ 3,Medical Center,MEDICAL CENTER,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,20,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.81687,-1.31313
12944,Frepals Community Nursing Home,Frepals Community Nursing Home,None,Level_ 3,Nursing Homes,NURSING HOME,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,21,0,Nairobi,Kibra,Kibra,Lindi,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.79314,-1.31166
13259,Woodley Clinic,Woodley Clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Ministry of Health,Ministry of Health,Kenya MPDB,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.78442,-1.30227
13114,Nairobi West Chidren Clinic,Nairobi West Chidren clinic,None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,Nairobi,Langata,Langata,Nairobi West,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.81907,-1.31323
13023,Kenyatta National Hospital,Kenyatta National Hospital,None,Level_ 6,Comprehensive Teaching & Tertiary Referral Hospital,HOSPITALS,Ministry of Health,Ministry of Health,Ministry of Health,1455,427,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,TRUE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.80734,-1.30088
12961,Gsu Dispensary (Kibera),GSU Dispensary (Kibera),None,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Kibra,Kibra,Woodley/Kenyatta Golf Course,Operational,None,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.789928,-1.306156
31398,The Aga Khan University Hospital - Roysambu Speciality Care Centre,The Aga Khan University Hospital - Roysambu Speciality Care Centre,20482,Level_ 4,Primary care hospitals,HOSPITALS,Private Practice - Private Company,Private Practice,Kenya MPDB,4,0,Nairobi,Roysambu,Roysambu,Roysambu,Operational,Not Admitting Patients,FALSE,FALSE,FALSE,FALSE,,Yes,TRUE,FALSE,36.8897,-1.21712
31074,Trust Medical Centre -Nairobi,Trust Medical Centre -Nairobi,20481,Level_ 2,Rehab. Center - Drug and Substance abuse,STAND ALONE,Private Practice - Private Company,Private Practice,Kenya MPDB,12,0,Nairobi,Roysambu,Roysambu,Roysambu,Operational,Admitting  General Patients Only,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.869993,-1.204874
29267,Trans Marigold Hospital,Trans Marigold Hospital,19060,Level_ 3,Primary care hospitals,HOSPITALS,Private Practice - Private Company,Private Practice,Kenya MPDB,52,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,Admitting General & Maternity Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.904556,-1.200383
28958,Inclusive Healthcare Medical Centre,Inclusive Healthcare Medical Centre,17090,Level_ 3,Nursing Homes,NURSING HOME,Private Practice - Private Company,Private Practice,Kenya MPDB,15,0,Nairobi,Roysambu,Roysambu,Zimmerman,Operational,Admitting General & Maternity Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.893689,-1.211083
28883,Ananda Marga Dispensary,Ananda Marga Dispensary,55601,Level_ 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,None,FALSE,FALSE,TRUE,TRUE,,Yes,TRUE,FALSE,36.905862,-1.200346
28660,Penda Medical Centre (Kasarani),Penda Medical Centre (Kasarani),None,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice Lab Technician/Technologist,Private Practice,None,0,0,Nairobi,Kasarani,Kasarani,Clay City,Operational,Not Admitting Patients,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.9037676,-1.217369
28537,Zimmerman Pickens Dispensary,Zimmerman Pickens Dispensary,59037,Level_ 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,Nairobi,Roysambu,Roysambu,Zimmerman,Operational,Not Admitting Patients,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.878403,-1.200733
28438,Mirema Cottage Hospital,Mirema Medical Centre,15966,Level_ 3,Nursing Homes,NURSING HOME,Private Practice - Private Company,Private Practice,Kenya MPDB,15,0,Nairobi,Roysambu,Roysambu,Roysambu,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.887699,-1.211302
27000,Nadhari Community Clinic,Nadhari Community Clinic,17902,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Roysambu,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.869995,-1.210697
26689,Millennia Healthcare- Githurai,Millennia Healthcare- Githurai,14387,Level_ 3,Medical Center,MEDICAL CENTER,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,Not Admitting Patients,TRUE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.89981,-1.2006
26033,Family Access Medical Centre,Family Access Medical Centre,1839,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Zimmerman,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.89568,-1.21115
25723,Mimosa Cottage Hospital,Mimosa Cottage Hospital,4395,Level_ 3,Nursing and Maternity Home,NURSING HOME,Private Practice - Nurse / Midwifery,Private Practice,Kenya MPDB,14,0,Nairobi,Roysambu,Roysambu,Roysambu,Operational,None,TRUE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.87391833,-1.20999
25576,Mediant Diagnostics Medical Clinic,Mediant Diagnostics Medical Clinic,17006,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Kenya MPDB,1,0,Nairobi,Roysambu,Roysambu,Roysambu,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.889155,-1.21192
25568,Helpers Health Services,Helpers Health Services,1752,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Kenya MPDB,2,0,Nairobi,Roysambu,Roysambu,Githurai,Operational,None,FALSE,FALSE,TRUE,FALSE,,Yes,TRUE,FALSE,36.902566,-1.1978074
25347,Health Basics International (Ruaraka),Health Basics International (Ruaraka),16849,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Medical Specialist,Private Practice,Kenya MPDB,0,0,Nairobi,Roysambu,Roysambu,Roysambu,Operational,None,FALSE,TRUE,TRUE,FALSE,,Yes,TRUE,FALSE,36.88561,-1.21234
25458,The St. Mary Intergrated Medical Centre,The St. Mary Intergrated Medical Centre,3489,Level_ 2,Medical Clinic,MEDICAL CLINIC,Private Practice - Nurse / Midwifery,Private Practice,Kenya MPDB,2,0,Nairobi,Roysambu,Roysambu,Zimmerman,Operational,None,FALSE,TRUE,TRUE,TRUE,,Yes,TRUE,FALSE,36.8963937,-1.20527561
